Name;Goods types;Measurement unit;Group ID;Product types;Value;Date
SILESIA;;PLN;2;smoked bacon with ribs - per 1kg;11.54;2008-12
POLAND;;PLN;4;buckwheat groats roasted whole - per 1kg;5.0;2017-1
KUYAVIA-POMERANIA;;PLN;4;Masurian barley groats - per 1kg;1.26;2002-2
SUBCARPATHIA;;PLN;2;pork belly cooked - per 1kg;13.23;2005-11
SILESIA;;PLN;2;pork belly cooked - per 1kg;19.23;2016-8
POMERANIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.25;2016-4
ŁÓDŹ;;PLN;4;Masurian barley groats - per 1kg;0.0;2007-6
POLAND;;PLN;2;Backpacker's canned pork meat - per 300 g;2.66;1999-12
LESSER POLAND;;PLN;4;bread - per 1kg;;2018-3
OPOLE;;PLN;2;Italian head cheese - per 1kg;13.62;2018-8
SUBCARPATHIA;apple juice, boxed - per 1l;PLN;1;;0.0;2015-12
PODLASKIE;beet sugar white, bagged - per 1kg;PLN;3;;2.14;1999-9
LUBUSZ;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.27;2005-10
SUBCARPATHIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.31;2014-4
WEST POMERANIA;;PLN;2;salted herring, non-dressed - per 1kg;12.46;2017-8
OPOLE;white table salt bagged - per 1kg;PLN;3;;0.0;2011-9
POMERANIA;;PLN;2;pork meat with bone (shoulder) - per 1kg;11.48;2017-9
GREATER POLAND;fresh chichen egges - per 666pcs.;PLN;3;;0.3;2013-11
OPOLE;;PLN;2;pork ham cooked - per 1kg;24.91;2017-1
HOLY CROSS;beet sugar white, bagged - per 1kg;PLN;3;;0.0;2012-7
LESSER POLAND;;PLN;2;Backpacker's canned pork meat - per 300 g;1.73;2004-7
HOLY CROSS;whole pickled cucumbers 0.9l - per 1pc.;PLN;1;;3.06;2009-11
LESSER POLAND;white table salt bagged - per 1kg;PLN;3;;0.31;2006-1
LOWER SILESIA;;PLN;2;barley groats sausage - per 1kg;10.08;2018-9
MASOVIA;;PLN;4;buckwheat groats roasted whole - per 1kg;5.59;2010-7
PODLASKIE;;PLN;4;Masurian barley groats - per 1kg;1.97;2014-3
LOWER SILESIA;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2012-12
KUYAVIA-POMERANIA;;PLN;2;Hunter's sausage dried - per 1kg;21.94;2011-1
LUBUSZ;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.83;2001-5
MASOVIA;;PLN;2;Italian head cheese - per 1kg;6.76;2007-4
HOLY CROSS;apple juice, boxed - per 1l;PLN;1;;0.0;2006-8
LOWER SILESIA;30% tomato concentrate - per 1kg;PLN;1;;6.38;2000-3
WEST POMERANIA;white table salt bagged - per 1kg;PLN;3;;0.0;2009-1
LESSER POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.1;2001-10
POMERANIA;;PLN;2;dressed chickens - per 1kg;4.74;2003-1
POLAND;fresh chichen egges - per 666pcs.;PLN;3;;0.3;2018-8
LUBUSZ;;PLN;4;Masurian barley groats - per 1kg;0.0;2006-11
POMERANIA;;PLN;2;salted herring, non-dressed - per 1kg;6.12;2007-12
SUBCARPATHIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.04;2005-6
SUBCARPATHIA;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2015-7
ŁÓDŹ;;PLN;4;Masurian barley groats - per 1kg;0.0;2018-4
MASOVIA;;PLN;2;pork meat with bone (shoulder) - per 1kg;8.74;2017-11
WARMIA-MASURIA;;PLN;4;Masurian barley groats - per 1kg;0.0;2002-9
HOLY CROSS;;PLN;2;Hunter's sausage dried - per 1kg;0.0;1999-2
OPOLE;frozen carrot and pea mix - per 1kg;EUR;1;;0.6192771084337348;2000-1
WEST POMERANIA;;PLN;4;Masurian barley groats - per 1kg;1.47;2000-4
WEST POMERANIA;;PLN;4;Masurian barley groats - per 1kg;1.23;2003-8
POLAND;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;12.33;2006-2
POMERANIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1;;5.51;2018-3
OPOLE;natural chocolate plain - per 1kg;PLN;3;;0.0;2015-1
LUBUSZ;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.57;2019-3
LUBUSZ;;PLN;2;Backpacker's canned pork meat - per 300 g;0.0;2010-10
ŁÓDŹ;frozen carrot and pea mix - per 1kg;EUR;1;;0.0;2015-2
LOWER SILESIA;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2013-5
LUBLIN;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;13.28;2010-7
HOLY CROSS;;PLN;2;pork ham cooked - per 1kg;22.67;2018-2
WEST POMERANIA;fresh chichen egges - per 666pcs.;PLN;3;;0.35;2013-4
SUBCARPATHIA;;PLN;2;pork meat with bone (shoulder) - per 1kg;9.92;2010-1
PODLASKIE;;PLN;2;salted herring, non-dressed - per 1kg;5.59;2006-10
PODLASKIE;;PLN;2;pork belly cooked - per 1kg;15.38;2011-1
MASOVIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.18;2018-2
MASOVIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2006-2
POLAND;;PLN;2;fresh non-dressed trout - per 1kg;9.88;2008-11
OPOLE;;PLN;2;smoked bacon with ribs - per 1kg;13.04;2008-11
WEST POMERANIA;;PLN;2;Hunter's sausage dried - per 1kg;17.75;2007-9
WARMIA-MASURIA;30% tomato concentrate - per 1kg;PLN;1;;8.36;2015-6
KUYAVIA-POMERANIA;;PLN;2;haddock fillets frozen - per 1kg;15.07;2016-12
LESSER POLAND;apple juice, boxed - per 1l;PLN;1;;1.39;2005-10
POMERANIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.4;2011-11
LUBUSZ;;PLN;4;Masurian barley groats - per 1kg;0.0;2005-8
LUBLIN;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;;1999-8
MASOVIA;;PLN;4;Masurian barley groats - per 1kg;2.7;2017-8
LESSER POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.25;2003-9
LESSER POLAND;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2000-2
WEST POMERANIA;apple juice, boxed - per 1l;PLN;1;;2.4;1999-6
POLAND;;PLN;2;Hunter's sausage dried - per 1kg;21.9;2012-12
PODLASKIE;;PLN;2;beef with bone (rump steak) - per 1kg;24.84;2017-8
WARMIA-MASURIA;;PLN;2;beef with bone (rump steak) - per 1kg;19.31;2007-10
ŁÓDŹ;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.09;2006-8
KUYAVIA-POMERANIA;30% tomato concentrate - per 1kg;PLN;1;;3.3;2007-3
SILESIA;beet sugar white, bagged - per 1kg;PLN;3;;2.59;2000-7
LOWER SILESIA;;PLN;2;barley groats sausage - per 1kg;8.45;2014-8
LUBUSZ;;PLN;4;bread - per 1kg;;2015-1
WEST POMERANIA;;PLN;2;pork meat with bone (shoulder) - per 1kg;11.07;2018-2
LOWER SILESIA;;PLN;2;haddock fillets frozen - per 1kg;0.0;2014-7
SILESIA;fresh chichen egges - per 666pcs.;PLN;3;;0.21;2006-11
POMERANIA;;PLN;4;buckwheat groats roasted whole - per 1kg;1.8;2011-4
LUBUSZ;apple juice, boxed - per 1l;PLN;1;;0.0;2000-10
LESSER POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.71;2005-8
LOWER SILESIA;;PLN;2;barley groats sausage - per 1kg;7.38;2015-7
OPOLE;;PLN;2;Backpacker's canned pork meat - per 300 g;0.0;2002-5
POLAND;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;13.02;2014-11
OPOLE;white table salt bagged - per 1kg;PLN;3;;0.0;1999-4
LUBLIN;frozen carrot and pea mix - per 1kg;EUR;1;;0.0;2011-8
POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.28;2019-12
ŁÓDŹ;;PLN;4;bread - per 1kg;;2018-7
WARMIA-MASURIA;;PLN;4;Masurian barley groats - per 1kg;0.0;2011-3
WEST POMERANIA;fresh chichen egges - per 666pcs.;PLN;3;;0.42;2017-8
LOWER SILESIA;beet sugar white, bagged - per 1kg;PLN;3;;2.55;2016-10
WARMIA-MASURIA;;PLN;2;Backpacker's canned pork meat - per 300 g;3.13;2005-2
ŁÓDŹ;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2016-8
SUBCARPATHIA;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;12.31;1999-2
POLAND;;PLN;4;Masurian barley groats - per 1kg;1.19;2003-10
LESSER POLAND;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2013-5
GREATER POLAND;;PLN;2;Backpacker's canned pork meat - per 300 g;2.48;2005-7
HOLY CROSS;;PLN;2;fresh non-dressed trout - per 1kg;0.0;2016-11
SILESIA;;PLN;2;barley groats sausage - per 1kg;3.55;1999-3
LUBUSZ;;PLN;2;beef with bone (rump steak) - per 1kg;17.1;2006-6
PODLASKIE;;PLN;2;smoked bacon with ribs - per 1kg;17.18;2016-1
KUYAVIA-POMERANIA;;PLN;2;boneless beef (sirloin) - per 1kg;26.85;2011-6
HOLY CROSS;white table salt bagged - per 1kg;PLN;3;;0.0;2007-1
WEST POMERANIA;;PLN;2;Italian head cheese - per 1kg;10.58;2016-12
POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.99;2004-3
LUBLIN;;PLN;4;Masurian barley groats - per 1kg;2.16;2015-11
OPOLE;;PLN;4;Masurian barley groats - per 1kg;0.0;2019-4
SILESIA;;PLN;4;Masurian barley groats - per 1kg;0.0;2014-11
LUBUSZ;;PLN;2;pork meat with bone (shoulder) - per 1kg;11.67;2011-7
OPOLE;;PLN;2;Hunter's sausage dried - per 1kg;21.66;2015-9
LOWER SILESIA;;PLN;2;pork  meat (raw bacon) - per 1kg;9.14;2007-4
PODLASKIE;;PLN;2;Italian head cheese - per 1kg;10.18;2017-8
POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.79;2006-3
WEST POMERANIA;;PLN;2;pork  meat (raw bacon) - per 1kg;13.37;2013-12
KUYAVIA-POMERANIA;apple juice, boxed - per 1l;PLN;1;;0.0;2018-4
POLAND;;PLN;2;pork meat with bone (shoulder) - per 1kg;8.56;2002-8
SUBCARPATHIA;;PLN;2;smoked bacon with ribs - per 1kg;9.29;1999-7
KUYAVIA-POMERANIA;;PLN;2;pork belly cooked - per 1kg;14.42;1999-5
WARMIA-MASURIA;;PLN;2;fresh non-dressed trout - per 1kg;15.44;2013-2
WARMIA-MASURIA;beet sugar white, bagged - per 1kg;PLN;3;;0.0;2008-1
WARMIA-MASURIA;;PLN;4;bread - per 1kg;;2007-3
WEST POMERANIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.24;2019-7
POLAND;;PLN;2;Backpacker's canned pork meat - per 300 g;2.71;2004-12
WEST POMERANIA;beet sugar white, bagged - per 1kg;PLN;3;;0.0;2013-6
POMERANIA;;PLN;2;barley groats sausage - per 1kg;7.19;2016-11
ŁÓDŹ;;PLN;2;salted herring, non-dressed - per 1kg;8.95;2014-4
PODLASKIE;;PLN;2;fresh non-dressed trout - per 1kg;;2000-6
MASOVIA;apple juice, boxed - per 1l;PLN;1;;2.73;2012-10
MASOVIA;fresh chichen egges - per 666pcs.;PLN;3;;0.0;2003-1
GREATER POLAND;;PLN;2;fresh non-dressed carp - per 1kg;6.77;2000-5
ŁÓDŹ;white table salt bagged - per 1kg;PLN;3;;0.0;2013-10
OPOLE;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2009-7
SILESIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.28;2003-3
WARMIA-MASURIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;1999-10
GREATER POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.64;2019-9
SILESIA;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2008-1
SUBCARPATHIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.11;2006-7
LESSER POLAND;30% tomato concentrate - per 1kg;PLN;1;;8.94;2015-11
OPOLE;;PLN;2;pork  meat (raw bacon) - per 1kg;12.11;2015-10
WARMIA-MASURIA;;PLN;2;Backpacker's canned pork meat - per 300 g;2.92;2008-6
OPOLE;30% tomato concentrate - per 1kg;PLN;1;;0.0;2000-6
POLAND;;PLN;2;pork  meat (raw bacon) - per 1kg;12.79;2015-3
SUBCARPATHIA;whole pickled cucumbers 0.9l - per 1pc.;PLN;1;;3.23;2017-9
OPOLE;apple juice, boxed - per 1l;PLN;1;;0.0;2004-10
LUBUSZ;white table salt bagged - per 1kg;PLN;3;;0.0;2019-9
OPOLE;natural chocolate plain - per 1kg;PLN;3;;0.0;2017-11
LESSER POLAND;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;11.67;2002-12
LESSER POLAND;;PLN;2;fresh non-dressed trout - per 1kg;15.35;2011-8
OPOLE;;PLN;4;bread - per 1kg;;2005-12
SUBCARPATHIA;;PLN;2;Backpacker's canned pork meat - per 300 g;2.87;2013-1
GREATER POLAND;;PLN;2;salted herring, non-dressed - per 1kg;7.91;2013-11
SUBCARPATHIA;frozen carrot and pea mix - per 1kg;EUR;1;;0.6240963855421686;2006-7
OPOLE;;PLN;2;pork meat with bone (shoulder) - per 1kg;11.29;2014-11
SILESIA;;PLN;2;dressed chickens - per 1kg;6.0;2010-9
KUYAVIA-POMERANIA;;PLN;2;fresh non-dressed trout - per 1kg;0.0;2012-1
PODLASKIE;;PLN;4;Masurian barley groats - per 1kg;1.76;2012-8
WARMIA-MASURIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.42;2011-2
SILESIA;;PLN;2;haddock fillets frozen - per 1kg;10.86;2007-2
MASOVIA;beet sugar white, bagged - per 1kg;PLN;3;;0.0;2013-6
LESSER POLAND;fresh chichen egges - per 666pcs.;PLN;3;;0.27;2008-5
WARMIA-MASURIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.06;2000-1
WARMIA-MASURIA;;PLN;4;bread - per 1kg;;2009-9
LOWER SILESIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.02;2007-2
KUYAVIA-POMERANIA;;PLN;2;pork  meat (raw bacon) - per 1kg;6.86;2003-12
POMERANIA;natural chocolate plain - per 1kg;PLN;3;;0.0;2001-4
ŁÓDŹ;;PLN;4;Masurian barley groats - per 1kg;0.0;2010-11
POLAND;white table salt bagged - per 1kg;PLN;3;;0.3;2002-5
LESSER POLAND;;PLN;2;fresh non-dressed carp - per 1kg;;2014-9
PODLASKIE;;PLN;4;Masurian barley groats - per 1kg;2.04;2013-4
LUBUSZ;;PLN;2;smoked bacon with ribs - per 1kg;9.66;1999-6
LUBUSZ;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2013-5
HOLY CROSS;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;13.42;2019-11
POMERANIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.01;2004-2
LESSER POLAND;whole pickled cucumbers 0.9l - per 1pc.;PLN;1;;4.31;2016-2
WEST POMERANIA;;PLN;4;bread - per 1kg;;2016-5
WEST POMERANIA;;PLN;2;smoked bacon with ribs - per 1kg;14.23;2012-3
POLAND;;PLN;2;dressed chickens - per 1kg;5.05;2007-6
SUBCARPATHIA;;PLN;2;haddock fillets frozen - per 1kg;0.0;1999-2
PODLASKIE;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2006-4
HOLY CROSS;fresh chichen egges - per 666pcs.;PLN;3;;0.0;2014-4
WEST POMERANIA;;PLN;2;fresh non-dressed carp - per 1kg;;2006-3
OPOLE;;PLN;2;fresh non-dressed carp - per 1kg;;2018-3
SILESIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2017-7
LUBUSZ;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2016-9
LESSER POLAND;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2014-11
POLAND;natural chocolate plain - per 1kg;PLN;3;;17.3;2015-11
ŁÓDŹ;;PLN;2;pork ham cooked - per 1kg;15.56;2007-6
MASOVIA;;PLN;2;pork belly cooked - per 1kg;17.08;2012-10
ŁÓDŹ;30% tomato concentrate - per 1kg;PLN;1;;6.31;2012-4
LESSER POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.05;2000-2
LUBUSZ;;PLN;2;dressed chickens - per 1kg;5.94;2014-9
POLAND;;PLN;4;Poznan wheat flour, bagged - per 1kg;1.11;2017-7
KUYAVIA-POMERANIA;white table salt bagged - per 1kg;PLN;3;;0.43;2014-3
WEST POMERANIA;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;13.07;2001-1
OPOLE;;PLN;2;Hunter's sausage dried - per 1kg;16.35;2001-4
KUYAVIA-POMERANIA;white table salt bagged - per 1kg;PLN;3;;0.26;2006-5
OPOLE;;PLN;2;pork meat with bone (shoulder) - per 1kg;11.67;2011-1
SUBCARPATHIA;;PLN;2;fresh non-dressed carp - per 1kg;;2014-7
SUBCARPATHIA;natural chocolate plain - per 1kg;PLN;3;;0.0;2013-5
POLAND;;PLN;2;fresh non-dressed trout - per 1kg;;2003-8
SILESIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2008-9
WARMIA-MASURIA;;PLN;2;pork  meat (raw bacon) - per 1kg;11.86;2014-2
WEST POMERANIA;;PLN;2;Backpacker's canned pork meat - per 300 g;0.0;2010-3
GREATER POLAND;;PLN;4;bread - per 1kg;;2003-7
ŁÓDŹ;;PLN;4;Masurian barley groats - per 1kg;0.0;2005-7
LUBUSZ;;PLN;4;buckwheat groats roasted whole - per 1kg;3.81;2001-6
GREATER POLAND;apple juice, boxed - per 1l;PLN;1;;0.0;2014-2
WEST POMERANIA;;PLN;2;barley groats sausage - per 1kg;8.34;2016-11
MASOVIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.92;2010-4
KUYAVIA-POMERANIA;30% tomato concentrate - per 1kg;PLN;1;;0.0;2006-1
KUYAVIA-POMERANIA;;PLN;4;Masurian barley groats - per 1kg;0.0;2007-12
LOWER SILESIA;natural chocolate plain - per 1kg;PLN;3;;0.0;2011-9
GREATER POLAND;;PLN;4;buckwheat groats roasted whole - per 1kg;5.47;2012-3
LESSER POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.42;2002-12
GREATER POLAND;;PLN;2;smoked bacon with ribs - per 1kg;11.65;2005-6
WARMIA-MASURIA;;PLN;4;Masurian barley groats - per 1kg;0.0;2010-6
MASOVIA;frozen carrot and pea mix - per 1kg;EUR;1;;0.6698795180722891;2006-12
MASOVIA;natural chocolate plain - per 1kg;PLN;3;;8.12;1999-7
HOLY CROSS;;PLN;2;Italian head cheese - per 1kg;11.18;2018-10
LESSER POLAND;;PLN;4;bread - per 1kg;;2009-9
SILESIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.0;2006-12
LESSER POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.67;2007-3
LESSER POLAND;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;12.04;2005-8
SILESIA;white table salt bagged - per 1kg;PLN;3;;0.32;2010-7
SUBCARPATHIA;frozen carrot and pea mix - per 1kg;EUR;1;;0.6867469879518072;2008-9
WARMIA-MASURIA;;PLN;2;fresh non-dressed trout - per 1kg;13.2;2010-11
POMERANIA;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;1999-8
LESSER POLAND;;PLN;2;Hunter's sausage dried - per 1kg;19.66;2007-8
LOWER SILESIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.87;2005-6
ŁÓDŹ;apple juice, boxed - per 1l;PLN;1;;0.0;2014-4
LESSER POLAND;;PLN;4;bread - per 1kg;;2003-7
LUBLIN;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.24;2015-2
PODLASKIE;;PLN;2;fresh non-dressed trout - per 1kg;;2002-5
WARMIA-MASURIA;;PLN;4;bread - per 1kg;;2013-9
HOLY CROSS;apple juice, boxed - per 1l;PLN;1;;0.0;2011-2
WARMIA-MASURIA;;PLN;2;Hunter's sausage dried - per 1kg;23.11;2017-7
GREATER POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.57;2008-6
LOWER SILESIA;;PLN;2;boneless beef (sirloin) - per 1kg;21.78;2009-1
SILESIA;;PLN;2;fresh non-dressed trout - per 1kg;0.0;2017-7
ŁÓDŹ;;PLN;4;Masurian barley groats - per 1kg;0.0;2005-8
PODLASKIE;;PLN;2;fresh non-dressed carp - per 1kg;;2014-11
HOLY CROSS;;PLN;2;smoked bacon with ribs - per 1kg;16.62;2017-5
MASOVIA;apple juice, boxed - per 1l;PLN;1;;1.84;2006-8
WEST POMERANIA;fresh chichen egges - per 666pcs.;PLN;3;;0.35;2014-10
PODLASKIE;;PLN;2;pork meat with bone (shoulder) - per 1kg;9.9;2008-6
GREATER POLAND;;PLN;2;haddock fillets frozen - per 1kg;11.84;2009-2
GREATER POLAND;;PLN;4;bread - per 1kg;;2005-9
POLAND;apple juice, boxed - per 1l;PLN;1;;1.67;2003-1
WARMIA-MASURIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.08;2019-5
KUYAVIA-POMERANIA;;PLN;2;salted herring, non-dressed - per 1kg;10.28;2016-8
POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.52;2012-2
ŁÓDŹ;;PLN;2;fresh non-dressed carp - per 1kg;;2018-9
ŁÓDŹ;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;13.12;2005-3
LESSER POLAND;;PLN;2;pork meat with bone (shoulder) - per 1kg;7.98;2007-11
ŁÓDŹ;natural chocolate plain - per 1kg;PLN;3;;0.0;2014-12
WEST POMERANIA;30% tomato concentrate - per 1kg;PLN;1;;0.0;2001-12
PODLASKIE;;PLN;4;Masurian barley groats - per 1kg;1.3;2006-4
POLAND;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.16;2017-11
LOWER SILESIA;;PLN;4;bread - per 1kg;;2013-8
LESSER POLAND;;PLN;2;pork belly cooked - per 1kg;15.53;2011-2
MASOVIA;;PLN;2;pork ham cooked - per 1kg;20.59;2015-10
ŁÓDŹ;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2007-8
LOWER SILESIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.47;2010-4
ŁÓDŹ;;PLN;2;pork meat with bone (shoulder) - per 1kg;8.84;2016-3
HOLY CROSS;;PLN;4;bread - per 1kg;;2016-8
LESSER POLAND;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;13.34;2017-7
LUBLIN;;PLN;2;pork belly cooked - per 1kg;17.52;2012-8
POLAND;30% tomato concentrate - per 1kg;PLN;1;;12.24;2012-1
PODLASKIE;;PLN;2;pork meat with bone (shoulder) - per 1kg;8.65;2006-11
WARMIA-MASURIA;;PLN;2;salted herring, non-dressed - per 1kg;0.0;2001-9
ŁÓDŹ;;PLN;2;pork  with bone (center-cut pork chop) - per 1kg;12.91;2009-6
SILESIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.35;1999-8
LOWER SILESIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.39;2009-12
WEST POMERANIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.74;2001-2
POLAND;;PLN;2;fresh non-dressed carp - per 1kg;7.75;2003-7
KUYAVIA-POMERANIA;;PLN;2;fresh non-dressed carp - per 1kg;;2014-11
OPOLE;;PLN;2;smoked bacon with ribs - per 1kg;11.41;2004-6
POLAND;;PLN;2;pork belly cooked - per 1kg;20.21;2018-2
ŁÓDŹ;natural chocolate plain - per 1kg;PLN;3;;0.0;2007-2
WARMIA-MASURIA;beet sugar white, bagged - per 1kg;PLN;3;;0.0;1999-5
SUBCARPATHIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.14;2006-12
WEST POMERANIA;;PLN;2;pork belly cooked - per 1kg;15.41;2004-12
WEST POMERANIA;;PLN;2;smoked bacon with ribs - per 1kg;15.25;2014-5
POMERANIA;white table salt bagged - per 1kg;PLN;3;;0.0;2015-6
POMERANIA;30% tomato concentrate - per 1kg;PLN;1;;9.93;2017-5
WEST POMERANIA;;PLN;2;pork ham cooked - per 1kg;20.61;2014-5
LOWER SILESIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;2.79;2001-3
ŁÓDŹ;;PLN;2;beef with bone (rump steak) - per 1kg;13.77;2004-11
SILESIA;;PLN;4;bread - per 1kg;;2016-5
POLAND;beet sugar white, bagged - per 1kg;PLN;3;;2.46;2016-12
SUBCARPATHIA;apple juice, boxed - per 1l;PLN;1;;0.0;2017-12
POMERANIA;;PLN;2;boneless beef (sirloin) - per 1kg;23.94;2009-1
PODLASKIE;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.03;2012-12
HOLY CROSS;;PLN;2;pork belly cooked - per 1kg;14.87;2008-1
LOWER SILESIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;3.85;2007-8
KUYAVIA-POMERANIA;;PLN;2;fresh non-dressed carp - per 1kg;;2008-2
POLAND;;PLN;2;Backpacker's canned pork meat - per 300 g;2.14;2019-4
LUBLIN;fresh chichen egges - per 666pcs.;PLN;3;;0.0;2009-8
HOLY CROSS;white table salt bagged - per 1kg;PLN;3;;0.0;2017-3
LOWER SILESIA;white table salt bagged - per 1kg;PLN;3;;0.0;2015-12
POMERANIA;;PLN;4;Masurian barley groats - per 1kg;0.0;2005-1
ŁÓDŹ;;PLN;2;boneless beef (sirloin) - per 1kg;12.86;2002-12
SUBCARPATHIA;;PLN;2;haddock fillets frozen - per 1kg;0.0;2014-12
POMERANIA;;PLN;2;dressed chickens - per 1kg;5.66;2014-8
LUBUSZ;;PLN;2;dressed chickens - per 1kg;4.94;2002-5
MASOVIA;;PLN;2;dressed chickens - per 1kg;5.25;2007-8
OPOLE;;PLN;4;bread - per 1kg;;2014-5
SUBCARPATHIA;;PLN;2;boneless beef (sirloin) - per 1kg;16.37;2019-9
ŁÓDŹ;;PLN;2;fresh non-dressed trout - per 1kg;0.0;2009-1
KUYAVIA-POMERANIA;;PLN;4;plain mixed bread (wheat-rye) - per 1kg;4.24;2019-8
WARMIA-MASURIA;frozen carrot and pea mix - per 1kg;EUR;1;;0.25542168674698795;2014-5
OPOLE;30% tomato concentrate - per 1kg;PLN;1;;0.0;2015-2
WEST POMERANIA;;PLN;4;Masurian barley groats - per 1kg;1.23;2007-2
OPOLE;;PLN;2;pork meat with bone (shoulder) - per 1kg;9.13;1999-9
WEST POMERANIA;;PLN;2;fresh non-dressed carp - per 1kg;6.95;2000-9
WEST POMERANIA;;PLN;4;Poznan wheat flour, bagged - per 1kg;0.79;2006-2
PODLASKIE;;PLN;2;dressed chickens - per 1kg;5.36;2016-5
OPOLE;;PLN;4;buckwheat groats roasted whole - per 1kg;0.0;2012-9
MASOVIA;;PLN;2;barley groats sausage - per 1kg;9.03;2014-9
PODLASKIE;;PLN;2;barley groats sausage - per 1kg;3.88;1999-11
PODLASKIE;;PLN;2;smoked bacon with ribs - per 1kg;16.98;2017-4
OPOLE;;PLN;4;Masurian barley groats - per 1kg;0.0;2013-7
PODLASKIE;;PLN;4;bread - per 1kg;;2016-3
LUBLIN;;PLN;4;Masurian barley groats - per 1kg;1.97;2016-11
PODLASKIE;white table salt bagged - per 1kg;PLN;3;;0.0;2015-6
WEST POMERANIA;30% tomato concentrate - per 1kg;PLN;1;;0.0;1999-3
PODLASKIE;;PLN;2;boneless beef (sirloin) - per 1kg;30.53;2017-3
